Time,Tran1,Tran2,Tran3,Tran4,Tran5,Tran6,Tran7,Tran8,Tran9,Tran10,Tran11,Tran12,Tran13,Tran14,Tran15,Tran16,Tran17,Tran18,Tran19,Tran20,Tran21,Tran22,Tran23,Tran24,Tran25,Tran26,Tran27,Tran28,Tran29,Tran30,Tran31,Tran32,Tran33,Tran34,Tran35,Tran36,Tran37,Tran38,Tran39,Tran40,Tran41,Tran42,Tran43,Tran44,Tran45,Tran46,Tran47,Tran48,Tran49,Tran50,Tran51,Tran52,Tran53,Tran54,Tran55,Tran56,Tran57,Tran58,Tran59,Tran60,Tran61,Tran62,Tran63
2017-01-16 23:42:16.352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-01 23:42:09.458,,,,,,,,,,,,,,186.6121395530589,,185.93785793914685,,,182.65084507631556,,,,,,,,,,231.9067316227176,,234.42145106548918,,,222.14593547755084,213.3313202734003,205.7929567086219,199.18701531462833,195.53452825820654,,,191.92065415211744,205.57743665982252,209.09447420761236,224.18341290036807,216.06080342369472,,,,,,,199.40804051979595,204.92486906879986,,,228.3894665891333,232.9570283929869,,,,,166.0055774097414,170.15426447612833
2017-02-17 23:42:02.861,204.15681085583583,,,,,212.93030133447314,207.06388559074458,,,,,196.49267956945482,193.75878677518986,188.60311716609468,188.71066048648282,,,186.80334955737797,,,193.93348938573675,199.74152874386294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-05 23:41:56.237,216.65046349857244,215.44026255568775,,232.8740909193187,232.48399430999615,,218.9646906464543,211.91506844577904,212.43380490477907,225.1213315913601,,201.68544358581136,206.87427666049305,199.02546357634623,196.69377160180935,198.84467941891913,196.62146129964756,196.78040163747187,202.4475476551974,205.3969494102811,207.4463489169409,208.10292916678551,208.66717801408026,210.4262249753573,,229.80397236344518,226.63051367089682,238.65646007409129,235.06016699480665,236.16693827140563,247.40168453073082,257.80115786168096,,232.9106609391178,221.19875315635647,211.88681657110303,203.13007154251812,201.78519923202177,200.22374971727757,198.44352937356254,203.87308335458528,211.0344591107574,222.0077830345888,228.03526661529045,,205.45321402820304,206.2763364279283,206.4485709405203,210.47062756853842,211.16407144227645,,,,,,,,,,,,,
2017-04-06 23:41:39.221,188.3786246034881,184.99905352273396,204.7140305693008,211.89287724372886,210.76454880253016,207.64737829105846,185.68360277350985,193.45583554124914,189.62381505633476,198.10690626440447,199.07620789163246,185.7929709415332,184.66866934573096,178.02342393119926,175.73263586587606,170.6282705743591,170.60019116630303,170.1605907339416,173.01479570643835,171.1429644955351,189.52758290357573,180.66791959714448,186.35759107823964,194.89411357243162,198.23482769425277,205.84832840507949,212.08670794039358,214.27388853600155,210.47841470063437,221.91026880226528,224.8740915000031,231.61405435232214,221.02419090825384,208.91777744194755,196.60151727296147,191.52196425072307,186.97070260083916,182.51509500564842,177.4846760448479,178.11487992130088,189.06622259101556,198.48606467823384,207.59006421111476,211.86753412692272,199.7288706760056,194.43078407383447,188.01523076298238,186.65647804847003,192.34772592124128,193.45993087665335,189.6127397634747,196.312172573274,200.38821733305292,201.42208774190027,219.5036646825357,233.3984207227235,236.08486506525517,221.0918832267143,193.6749159727126,173.48697097319388,146.92507558054822,154.16343426418138,160.76901479159582
2017-04-22 23:41:29.619,205.32797354740288,199.29659517366957,212.40071074349754,220.27403777281566,214.96852457140835,211.69122555898798,200.22951755602935,198.93014120601003,207.91229720881466,213.9016949903014,215.48499241818666,199.4997732295657,197.88559544456922,192.03360423367894,188.07549492845033,188.92624120469338,182.07390388035557,182.5134530048527,182.31313460815625,189.1070783564336,192.48269517737654,194.51466353964838,198.3611816829746,207.27287909997003,212.81258878958036,225.21653095660622,224.08970325595664,223.59679241650386,223.34156978535293,229.4637999238003,236.32663648970907,240.1396862151043,232.12417246886147,219.62577753139539,212.0420953373506,209.7690234720659,198.64025225550103,195.3473528185736,197.96003924751767,197.8348988042359,206.05375115206107,210.13439110244002,227.81195424092826,231.54762118328375,218.85067298082276,217.94390884662243,203.25872053621907,195.49410741318326,197.28412781263987,192.15848072928424,,,,,,,,,,,,,
2017-05-08 23:41:28.610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-24 23:41:39.726,210.20442266780367,210.38647375114567,216.04958646167958,216.80438085216167,226.42203896425497,213.18538532288227,211.68255452390002,221.49940200634242,214.37721766705752,222.35429887580142,216.38259910565546,206.1542788389511,204.4306863710845,199.5748177332946,189.22443289523312,184.57807407175562,188.8044899775924,183.39788136295235,186.94645438549293,186.7092618111803,193.36976721893564,198.5177268312549,202.15104745359366,207.0788415456225,209.98859658052973,221.13480634232113,221.61231896906622,220.39668912133317,222.2100425779128,229.99581947692286,233.4606966723498,242.52893621928467,231.79959268752646,217.30522645862453,205.24271306798045,207.98692095126188,199.53557975944847,193.40717503469983,193.4036339645047,199.15921827728613,202.29850832246242,209.25606564785576,227.18871558788408,236.025947780745,221.2812968296019,213.24332001334744,200.11183921167873,189.12000194751693,187.851502192953,182.46001502537794,182.47802832971365,181.32288339729024,181.56919163033984,192.91803027149894,199.34646985908728,223.097745722363,227.9031512433897,207.79300099465803,184.09086371579173,198.4529499194354,195.7231327455372,190.053350016512,
2017-06-09 23:41:47.681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-25 23:41:52.935,202.19083830978636,191.22720038386058,201.80912651511915,211.06024043543707,212.10548465591282,207.00037919176822,190.25216376918453,185.7213908045815,186.2547660688749,191.73264252012865,198.17006477737323,187.3843521817683,182.69006142763956,176.24259201706204,172.38870014210045,170.00708225357477,168.4143014490149,167.76756537723227,173.92947002723878,173.7873176082069,180.55215559518814,183.40155027075497,189.31898242191,194.07931235745377,194.97860244364625,206.2400202254711,210.41959749075835,211.35081935383766,209.11493998992944,217.05175906865404,217.85559592481712,225.35206607386823,217.2412476840796,204.82743455857695,194.1032639272404,187.8085270250664,183.3878815790612,182.77885928412837,176.9256318448427,176.35895201121423,187.66716015279522,198.68218182221892,221.1413131316342,225.89806158624393,206.24620730013964,199.3876374507564,182.75292141431098,178.19230888694068,168.25360199410866,174.0044906358936,172.31021802113275,170.5933012681339,180.62967367807786,195.8839991675273,206.21065988441458,241.24805351710802,237.68802644643722,213.19053709244486,194.25892185585104,172.57569652160498,166.088175548087,161.64999339623625,167.14257025830008
2017-07-11 23:41:55.703,229.28115642538285,224.04799762289298,234.08366354907832,238.93991918693513,,217.73736585442225,226.13111892115137,217.38073544273436,212.90302790988437,218.0859093519776,210.59499995634962,209.22135065670003,205.2868717159543,200.94742522991876,197.59987458908586,192.37363595525267,194.8570424214505,193.9311397278526,192.82242037384287,197.22969948180227,204.5898422034411,206.80418545256939,205.2448940754839,213.9050910483719,220.3686975352562,228.44137774622584,229.82970999953852,236.06630154983145,230.16738996050896,234.45592280979946,235.9079339038094,237.94834050834118,227.5455799053634,212.9941538299051,209.62508138643352,199.99836124217745,200.94142587095533,206.309293573649,207.46052914403168,217.6026127109678,221.02236922917984,229.3465520706631,243.87080493291546,241.20832173953988,230.99444690064155,216.79040269563825,205.60001065983417,202.82640011666626,188.9691903186532,191.01678572342303,192.6612340051125,192.5583665843425,199.31487583306404,211.462143225079,234.85616625387067,256.69393445420445,248.73598095171187,233.52174754241847,207.6618263639458,184.11017484190884,173.2924513046855,171.27722719584867,179.18875280572192
2017-07-27 23:42:03.388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-12 23:42:09.596,,,,,,,223.8211186566976,217.90339578607387,215.69490060158245,214.08962953311183,212.2896867305104,206.2928676075564,202.84787445630604,202.2230464529547,194.88939111194662,191.2756307313483,195.02526911384882,186.54189517417646,186.52780033343572,196.42562802036142,200.6686144698954,197.96675491544104,201.04366387425455,212.69641201320513,219.83460876759318,226.4496611531526,231.45730939713252,228.59725979240065,234.24655153414872,239.00828312894856,243.56068070211978,246.55901148423737,238.89239933550567,229.5769202640161,232.00057273358013,228.44086445354145,222.0767971047917,217.60817422178133,211.1888319459485,217.48895330168637,219.40320486087597,225.68308307924897,233.90860037954835,233.47207405291903,223.1801268560447,212.44278241379936,204.23191101965512,204.23534829736218,190.2899618623009,188.3431050455394,,193.08964088777387,200.9076881444795,204.34839838386304,,250.5471783464015,243.85972526952267,226.2806609988939,197.3427213765522,175.93270589023308,162.02801691759578,167.41386666959386,180.46316822048973
2017-08-28 23:42:13.299,226.48989962056248,216.46599237046598,229.28583275901838,228.30849904159777,227.9918126432555,216.06643450433364,218.26852515194003,212.37833593043686,203.11890166105948,208.53369965866378,204.0879004464263,200.61728623063868,201.29287386184737,196.6276878241116,192.81399783620736,189.60855133329017,187.84921841270955,181.31019431971666,183.69299886736172,193.48912023066958,194.08714519494123,193.40403952813836,203.8692197022438,210.70215379827823,216.16339821614565,226.7657162501436,225.569686504765,227.59916863067664,230.77945952636082,235.4823600543948,240.09636729126868,246.7158187944052,238.1792384834652,232.89717666161908,225.3200315480263,217.04482925429818,208.61112686351015,208.01364375000935,208.0539700339836,207.0348922516311,217.05393456610435,220.31478566055767,229.66127960103452,234.7134506295521,222.25769806845418,211.8450884423713,207.2438998189832,203.61711085873768,191.31980003435302,191.30045713210518,190.3186220215286,193.4314891675923,201.29806761750126,196.3014226373727,,248.83747266675647,245.20200814420866,224.7315961885772,194.11245013844444,169.6774690222924,163.14271806449636,162.0026755638881,180.3662155551226
2017-09-13 23:42:13.694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-29 23:42:21.034,233.13355263682342,229.9817196378204,245.42748971526814,241.1188875009333,235.27050297114545,221.3577327217036,,215.15983450573805,206.38376332335642,211.71439172767361,222.70261103154917,208.9200273503954,199.80690402819346,197.37753947226332,,194.56416009322328,196.0397442100305,197.06285908812947,194.43397071553932,200.9251703284337,,,,,,,,,,,,,,,,,,,,216.18345773068484,219.77596214486232,222.93759859044465,,235.5665426269304,226.52405084274997,216.65273945334874,212.81662022374502,219.72092718563255,202.14404567540356,196.37160807125167,,203.20682916248404,203.28987453395314,199.10656581119616,228.72276522067318,248.35372723092416,253.59241793904854,230.79124541814258,197.47938308058968,201.5136836015924,211.26144056377854,219.1155799617601,222.49910220312938
2017-10-31 23:42:25.239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16 23:42:21.636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-02 23:42:16.183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-18 23:42:18.881,,,204.44868410500823,,,,,,,,,,171.42216148073285,,,156.8557967962536,,,,,,171.1812243824994,,184.91152048891684,,,,,,,,,205.98682370543986,,188.2602431715003,,,,,,,,,,,,,,,,,,,,,224.37428773588363,,,,,,,
2018-01-03 23:42:15.504,,,,,,,188.94735939453994,186.02395183902024,185.53869416362915,182.6636224998337,,179.11528905575807,170.502013654289,170.3091718024756,169.3378481024622,157.5988324776088,,,,,,,182.25113845218846,183.0262365696999,188.87281989447462,196.00806631189954,198.45762917254748,197.85117520024852,200.98034074209767,203.05931940658482,203.64849454847675,209.61766692663338,200.44047933795355,188.6524548437955,182.30001760578344,181.23424643280015,178.35933335068893,183.5463275502721,180.09267825902833,183.72802639941352,189.9929030766649,191.04363284310858,198.23001977221543,201.90442290269772,194.3235028569498,185.38856460233853,180.65446895494617,178.10157667633004,163.10681926989258,156.9302908841977,163.01159500506577,169.76536182055804,178.99494857076147,171.28277311400615,,218.48989997476892,227.38028064645016,204.3412743291581,184.38288523517895,175.00868598651635,159.13174551238154,162.24741109795724,161.64402025751278
2018-01-19 23:42:07.913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-04 23:41:58.964,198.9599151829708,192.1004249305828,199.43352666183796,203.52031474559786,205.4520076351373,194.32434537998907,189.92789463899717,183.53651193070888,182.87043861157332,186.59589268394274,187.75362351077322,169.11742181243503,168.19338671846327,168.3117720741064,167.06772782012604,159.6930562137843,163.80952282458588,161.79283911863163,164.25954653194108,166.50897306496813,171.3479210322837,,,,,,,,,203.89216786136524,210.13879782663685,224.30395388419396,218.83359545132703,211.32297004026768,200.41342811803386,198.92648406690265,183.22649437974462,182.18381520321256,176.72745777855988,173.67840069389686,171.18811887674747,171.74562391086565,195.15407831956352,205.57291291355267,207.9218894381718,202.58500916638377,195.58664399555704,189.5012242017643,185.8566460774851,181.68706299020178,180.89683302828323,182.89411843760553,185.7959550123747,184.55590350657664,185.91718599589177,224.11840252540824,234.78522428354373,213.71460901824398,200.13332807918988,192.9758756100963,172.76978755816702,168.61596900652685,175.17243263971594
2018-02-20 23:42:17.415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-08 23:41:45.147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-24 23:41:37.496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-09 23:41:29.447,212.2668427714221,,,,,,,,,,,,,176.86683451913188,172.21939186883702,162.66961478927595,170.10506349483975,182.61502773887543,184.47497856982585,176.48893936942002,179.3343037340581,184.00675052799676,190.79380978926224,197.3533709951627,203.24531405564161,214.05600068209412,212.9479569867336,211.7654023911923,,224.50838372053732,226.96848287912889,234.31846292024986,,,,,,,,,,,,231.8020726350004,,,,,,,,,,,,,,,,,,,
2018-04-25 23:41:20.171,213.26628450197293,212.5023933865566,216.86603784471922,223.70863386767851,218.57944719091307,198.3976086459105,206.62441737459352,194.50629766344161,190.24783644902243,198.57284041550957,200.94456669389643,189.28561543788834,182.4991849779362,182.34639119975898,182.96631108452488,183.1071216837984,187.64494679598937,187.42940044197454,187.80255255933548,191.4415921463775,185.21098983226545,191.26212994822833,193.07099359762915,201.76903951772243,202.70862871857378,213.9971277455146,214.0468433156613,210.44394817995018,222.1353620595176,213.72542022703146,234.3291527195263,229.34573460355838,226.4723017568021,214.44911490730152,211.30851239315183,208.94057380978438,195.44462971516526,192.36339404040933,194.16733566161935,198.00565060596622,196.2798380300626,209.18109644586394,224.75467153450563,233.66309894171917,223.16887461890266,215.7824130610758,208.47051304131512,208.23050012731107,203.18557263290847,197.2995275128924,208.91205407835176,216.47659945020354,,238.4893976010029,248.8595093236499,262.7262720042011,255.1432778683533,227.37186803629268,,182.5300895278222,177.26492172377738,211.82094516242105,212.64365463438625
2018-05-11 23:41:10.521,232.0345500379456,210.72481458198257,220.5555037011697,225.38995903128207,213.63458169700274,198.95079677263314,209.80480666555917,,209.22261779411764,227.49611691770704,222.23750290089174,212.26666512110427,205.98626665457653,199.41505588438275,193.77888170491428,188.92063531379682,199.04009990028223,194.26902322368306,193.25569797962157,193.0178261389284,186.15158529337083,189.54132604904152,197.94770988590642,191.50938089339348,200.83829154691404,212.2928749267632,208.54603876972368,218.9208044118306,,227.06980624159482,231.45644818576665,235.5803640539601,231.25627621005697,224.15042516399132,224.4822291592626,210.56868913915002,204.4998997450167,201.05202691253413,203.6721382082625,208.45368311432057,208.85331379910886,220.02775828258862,230.3654887764418,239.95758884274997,232.32802802761606,219.58924721269736,215.8727259325079,211.0783757360547,202.8933916912402,213.27752614752825,228.21477384721376,230.4327239848037,229.4371588917079,231.93861982565778,242.87206864799788,257.635792842402,257.8996032437235,234.94386196906186,206.18814445837296,189.7790994213945,193.0319754426764,214.08465016406967,204.57720443431305
2018-05-27 23:40:58.020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-12 23:40:59.292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.30665345869193,222.5140582428312,213.98200238489895,204.9722151448459,201.0496027183225,204.50233739397424,207.20485000773004,210.4078654760518,213.0518718758126,224.88982577587188,240.98004269427443,230.99347451902776,220.21835843031715,221.0835837892255,211.79588347980754,208.5730206544583,221.08502870201738,230.71703617345906,229.16285153907899,224.49667933459014,223.81112837289703,227.23919552932563,237.825962520869,241.6057771794271,225.81405728487692,206.7515485405237,195.3669031396141,191.2800323366328,196.6980508495771,207.7446972604431
2018-06-28 23:41:09.567,220.89921393887738,217.99569662095837,218.71673668816936,219.8378543781761,212.92922207696967,211.313676732339,234.83668414026022,229.34263887319133,219.6197811276918,216.5524828209675,214.93057537378422,206.4314873602024,197.4610220690246,189.69257411990634,186.77392155856836,183.34611098508583,184.49985644502573,183.24984057636783,177.1022406284831,177.64193594500745,174.16520034050882,181.80627799625492,190.97984194508226,196.3264729967171,204.68789490404197,211.83225999826422,215.9401637410336,214.60137248325293,,226.92811898090446,238.9976922051035,244.86794033033453,243.06353454622075,232.00750919128552,226.041878848627,214.82142318965464,210.47037666985295,208.37146885132418,204.45353212284027,212.81797732326095,214.05453768787532,220.3391317847615,232.79498594609993,240.52880896124117,234.7836380982009,225.49272873351805,217.9483224364466,216.54269425458997,209.4018909978531,223.34858987341164,228.78491805219576,226.73028471960603,221.2655871143753,218.9294260595199,227.28123370243196,241.3176497671244,243.4591544268087,227.57014477240588,212.665677261638,200.95454507817166,189.25555021921076,191.85233061340807,201.24205791507723
2018-07-14 23:41:17.417,220.36163807140576,213.05433350208682,208.92586854418343,217.80033998879756,218.32176573679948,216.35627283896696,223.95360060045257,220.35863659013674,208.43578037964878,212.91488424167974,207.29892307242403,193.75171693198354,196.50608613128432,189.79310405674096,180.90379406486113,177.3309937569484,180.08850265812623,177.6030580805426,173.42199762990032,174.82809119090967,172.33800129037147,175.41969571793842,180.47456149963,190.75728027760601,195.6334783043709,205.43533172169083,209.3919520411427,210.99692183362393,210.49771328735784,221.12865318833067,227.34391119025054,236.87090426205657,230.90221976871334,223.6076166451949,216.53726533518653,215.53317208390797,206.17564496056994,210.99408229998986,206.74100748094207,207.55371740678459,214.69157383392493,217.7788297280983,227.76865416585466,239.73557660958937,230.73456250361332,223.83598886236177,217.91340606280448,214.50591861939793,215.43047812357477,222.43751504392634,225.5631902507206,223.3381732128639,219.64039053811746,216.0956959417599,226.48866948922628,241.84351763616036,243.00561651347647,227.49166658800797,205.42339193762746,196.59499904591615,183.64543776310398,175.58027198338866,180.62433670429135
2018-07-30 23:41:24.508,229.4730206304688,226.50490093945126,233.5710748472674,251.95334037940967,252.77946095351734,242.8614194528977,234.85028956133345,228.2958011033475,224.12753806950167,225.60131042135436,228.6843068179927,207.92507206610006,208.75170235200855,206.59271638989867,199.20778809568296,197.09809867702012,195.27932710110682,188.93902579004114,186.57987893567355,191.2083574684023,189.95410819939974,186.54556196208515,198.04777731668216,206.69092841729153,205.9015899982623,211.2378264945928,221.12090663450834,219.8622968957487,223.17783253960698,235.10800760729023,240.91431970724128,247.76249279959393,249.08893646845857,242.89740553640092,235.91711202388996,,224.75632212634196,223.39884756602578,217.63277639424652,222.462333350844,226.73928593197712,228.8605834782801,242.80292162215122,247.11825615931036,239.22972881265346,236.24968432220487,227.3247522118441,226.11335869072835,233.16972596526307,227.7622821239978,229.96269910559633,232.42081468139222,230.78079649107246,228.93926738788923,238.28449167949378,255.75546539919102,252.148255337837,,219.06988867997802,206.87511562094693,195.15022833820186,,
2018-08-15 23:41:33.663,221.58347022993988,220.73849308594833,,240.39375692267456,244.25693478243943,228.24895056683215,227.63535873272048,,,222.64277317764163,223.98716541896755,201.17762680361625,,195.38771434053152,187.35033102649234,187.4518313754485,183.6071716134465,181.4889782098224,,,184.98476958972364,,193.12604095151826,200.20120886799674,,209.45777452305975,219.88387447163808,219.09462770644174,222.16385275299712,228.08002595849848,238.46645233253992,246.9350767585724,,,,,,216.0999980684311,,,215.3719057226029,219.21241126859982,,,232.11132224118558,226.78990661484002,218.37333342608224,,,,,220.32133383663322,,,228.02129210163463,,244.81224695419778,,211.38633003823008,,,179.01926738997685,176.36150975038828
2018-08-31 23:41:40.574,216.93143739340883,220.41461589254953,235.92052297575108,238.16739461264712,236.04223216644874,226.22205258338235,223.2761461239022,212.08162031763783,212.61540456794108,214.7304280912508,212.58891167077314,194.57430727095362,196.54907134285656,192.05006246053574,184.87532789048544,178.47835316693298,173.83553414096195,175.087737598631,175.07142904590492,182.79579008176475,179.175299979365,179.45188837684017,191.76477521268868,197.74679257664855,200.32486126774216,209.09674900522964,215.4802056471562,213.24330693837112,218.28918035266295,227.00938192651904,235.29200816129764,244.0747732708466,240.90721943246606,229.0768570071186,222.9589841152587,213.3798299939432,212.56270139432308,207.45156531839842,203.6532542770718,207.09477067115307,204.97909001353764,214.52146729849534,224.84999750803928,233.14910074245137,221.80235356175575,214.10727600044598,208.58140821877276,209.84406652338367,209.74943112083764,211.6946276635711,211.32961407604404,213.94178576647937,213.24206227681103,214.52125296808578,221.6895061662014,230.26056377887986,241.06570703301173,227.3487930652638,205.72083833616924,183.9224339588836,177.12492254070528,169.0767475297984,165.86103209458093
