Time,Tran1,Tran2,Tran3,Tran4,Tran5,Tran6,Tran7,Tran8,Tran9,Tran10,Tran11,Tran12,Tran13,Tran14,Tran15,Tran16,Tran17,Tran18,Tran19,Tran20,Tran21,Tran22,Tran23,Tran24,Tran25,Tran26,Tran27,Tran28,Tran29,Tran30,Tran31,Tran32,Tran33,Tran34,Tran35,Tran36,Tran37,Tran38,Tran39,Tran40,Tran41,Tran42,Tran43,Tran44,Tran45,Tran46,Tran47,Tran48,Tran49,Tran50,Tran51
2017-01-05 18:46:16.639,191.9048485226921,191.06745988351264,,,,,,,,,,227.78755842242177,226.1659683675153,221.48291081421524,219.3597554988229,211.90905307055837,217.71679043193603,207.61747069474728,197.96495863048636,,,,,,,,,,,165.5768128253674,158.70950828477345,,,,,174.06876243965033,172.8465673921383,176.74971199997637,184.4119702379165,185.75561081642485,189.87301112405336,185.6131721451069,185.0474216174312,,,,,185.87792267547917,185.01231291583824,190.46396847124427,201.5595793547921
2017-01-21 18:46:12.014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-28 18:52:19.822,167.28144187243427,169.80755449744987,,,,,,,,,,,,,,,,,,147.33118666670785,143.2041291191697,137.515523997318,141.96629225000967,150.184223875857,160.7257984590458,164.10801772359957,169.66853271258253,162.045416135397,153.90448587501143,147.13060493224458,137.7184073710062,131.16759253721943,134.2437140230464,144.23525776381464,,,,,,,,,,,,,,,,,
2017-02-06 18:46:04.107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-13 18:52:12.246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-22 18:45:58.693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-01 18:52:06.621,209.2817746132283,199.26078303716545,198.11283492516029,197.66574043946449,199.35740593081076,198.205548469917,,,,,,,,,,,,,,,,,,,,,,168.3159866109255,162.3691510376464,162.21131988291694,160.6156292237267,155.8466081494893,159.57612671341107,164.1122179208256,176.62507131045516,186.3277731743684,191.96841272567536,,,,,,,,,,,,197.16811222888788,201.19113768854413,209.12526815807132
2017-03-10 18:45:50.951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-17 18:51:57.278,225.1862219336302,219.5127042010505,221.75717099803776,223.42516148406196,224.7675993722312,,,,,,,208.5621054655153,209.05087464702683,204.35991151366213,194.3263702828367,191.864451889275,200.50587923739036,,,,,204.4625731251265,211.19850381184904,218.8335631319288,216.6895766145168,215.8444430353019,211.55268467121263,208.9433105466676,193.38838180157217,183.3702887560359,174.2150998487417,170.75974546177005,177.27874880231874,181.4214750290836,,,,,,,,,,,,,,,,,
2017-03-26 18:45:41.320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.24485313188703,202.47507621131763,201.61446798288483,212.04087008188384,,,,,,,,,,,,
2017-04-02 18:51:49.440,,,,,,,,,,,,,,,,,,189.05577335395571,,,,168.22627789661243,183.47163052857115,197.96612464712848,213.8283206777581,214.081274191148,209.347021141597,217.06748915666967,211.2176932479832,180.60891570883305,166.920703930924,,,186.9977043364819,,,205.22602917628103,215.97789629912072,217.4008669027018,197.7157292936639,191.4896533308657,199.56504420802983,199.97246836994984,193.7524045000332,189.84931755252543,194.5648175926972,195.03656612130376,202.51229543101095,208.2084196537879,210.3650140886602,218.985330328644
2017-04-18 18:51:40.726,,,,,,,,,,,,,,,,,,,,171.9287927426721,178.66734828144115,187.7642479114376,207.25217854575908,194.68193214230675,217.9259551642049,211.29896931838903,211.44075652411624,238.55323016611877,225.36483658764809,,120.31112232338562,118.32571740785778,148.4096506118353,171.78882940558697,220.97131301213463,,209.8756030102999,217.39342966657173,218.7671850110354,,203.436762759036,,235.43254668796095,,,241.82710921788373,,,,,
2017-04-27 18:45:23.348,227.2597639860961,220.8081459925748,219.37271502263133,221.6578135115713,206.7173946369724,204.29048083057452,201.64841468808228,200.3150105417033,,,,192.7113482177608,188.43658903462585,183.46976596786976,,178.11560830858917,175.20136793522732,177.53026212196656,169.23582390580825,159.072883981872,150.52177916970786,148.39537109359637,170.0819778319988,189.320223447217,199.565764917202,202.26994265912555,195.7483617422652,198.4552017856836,186.9910014777218,153.73727419007008,136.39811419492088,,,169.62584684830378,,,,202.26380788102077,199.09884575340527,165.22359258499165,,,174.3192505675738,172.36463081320622,168.5098805051948,168.08889930857382,179.21113372674785,191.97358977746035,194.1376231214165,,
2017-05-04 18:51:33.321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-13 18:45:29.533,224.49280263354703,,,,218.7688215433443,217.3304087092018,,,,,,205.70225788962696,205.50147338582315,201.48598210530483,192.68763519580995,184.43644867591476,176.66426173864758,173.57818617534255,,,,,,,,,,,213.48454610455912,188.0866530026925,170.49124468381171,174.07148353410236,189.9134957175741,204.26547979762915,210.7307829869308,208.5570508719482,212.54658362346996,213.5647215026354,211.52767634234252,206.10471490779705,193.6801863317738,187.8082728145849,186.1691190608757,,,,,,,,
2017-05-20 18:51:45.202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-29 18:45:39.760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-05 18:51:54.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-14 18:45:46.873,,,,,,,,,,,,242.67910739166888,238.3827468465936,234.5974935371032,223.8946468249145,206.92807812925392,198.61776171386143,190.77959591244988,185.305066632995,184.43467674989768,182.23844082929148,184.09705053120385,203.44982854161844,222.18578977028616,229.93977815594903,231.72604522261068,228.62422288650924,224.5382379837833,222.93544686641576,216.98357206566664,197.40440709019447,,,,,,,,,,,,,202.18480579337373,192.7520886246488,188.7182416240902,193.76751036698872,,,,
2017-06-21 18:51:59.965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-30 18:45:51.335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-07 18:52:03.356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-16 18:45:54.988,,,,,,,,,,,,,,225.2386146202188,,211.7948527922644,,203.04693709357596,201.34861669334555,199.0619703298448,193.46295224423025,190.52046915126508,204.87935848347755,216.45800155274048,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-23 18:52:09.533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-01 18:46:02.800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-08 18:52:16.334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-17 18:46:08.293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-24 18:52:20.743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-02 18:46:11.153,,,,,,,,,,,,,,,219.93984959181307,206.74017937244776,202.61497572450503,197.0538464903996,192.62774923011136,192.5784256486089,195.40139566308227,185.6465677652112,196.24947646916567,214.3616313562989,219.0317838830349,216.11722983084263,225.0767168222468,224.7498365152768,218.15298885995293,213.26921565037387,205.08543285149028,194.19575157708704,196.2457198335785,215.68745488734933,226.86564493517005,223.9927717793149,211.89171784107333,211.48777143767316,214.75600096162785,218.8726231312402,220.3730008137817,,215.2804921750915,212.4222385696172,204.69406424533577,197.8894184849653,197.77212089728528,,,,
2017-09-09 18:52:22.180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-18 18:46:13.277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-25 18:52:27.499,,,,,,,,,,,,,,,223.5903219991033,220.28629386131456,216.1170589848851,208.0464185833376,202.53668660103915,198.7633187540713,200.86910801228944,200.69264644289825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-04 18:46:19.975,216.0327345337359,206.63485375286663,205.0820839248904,204.8514011034813,207.4912999407954,,,,,,,,209.74246031016116,,,,204.92910871193988,196.48177099032617,189.1219200490698,185.5409686828001,185.77574990765623,188.03450214803237,196.10311132769192,202.4008571714799,208.3968286165425,,,220.368338241827,217.60396866174983,208.72146048893015,207.3970936410635,204.18178706253428,207.55999769164745,217.43158251789123,227.7660625761419,226.2095494504717,221.5306890765455,216.62751574020743,216.6935244820804,219.38512021895588,218.29251808177085,,,,,,,,,,
2017-10-11 18:52:32.478,,202.00415131944212,203.81946197150225,211.45453103462864,218.3816959619573,,,,,,,,,,220.7053230077089,210.9417413239226,197.09871356374,191.44931248213285,186.3225977219725,184.65741969104212,185.0397543968709,183.69192295692028,189.3059900459827,197.28658553822837,207.4989774067234,208.96873758751948,217.28416383316147,,,,,,,203.39750122487683,,,,,,,,,208.88268677475105,200.12190412732951,191.17631755457012,189.49447030689944,,,,,
2017-10-20 18:46:22.848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-27 18:52:33.750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.12213838653463,221.2997520884904,216.5842988903816,209.5893699931735,206.3014109260443,213.054373532238,224.691784732564,235.1876209009851,,239.20403832440388,229.3683595149668,215.78060786628603,204.4051972625097,202.8270361645129,201.83427840558943,218.1671720981772,215.92817131345024,199.7210775692689,197.38091378816156,216.60454060855855,230.18850083913983,225.1477242300313,213.62139579012765
2017-11-05 18:46:21.961,193.48971938541615,185.18648263669215,187.72621977527243,189.54222013571575,198.57720816682755,207.37963034256805,206.88966306916893,210.32473704316757,,,,209.04184143374792,209.45477743698515,205.72392623399088,,,,,,,,,,,,,,,,,,184.53164773223293,182.5959991023451,190.6165047623262,198.00450838543773,205.55192715374827,204.6116970218464,206.61976639844715,198.5693901189258,196.19368535598608,189.9269143806322,190.51896711558192,177.13150967186155,182.80326533293496,183.81832842563733,179.8813498899467,178.97033217403444,,,195.43818696285524,202.5509454698655
2017-11-12 18:52:31.134,,,,,,,,,,,,,,,,,,,212.08885958675955,204.1191026221967,214.9920858640928,,,,,,216.3506379327365,215.86910978571464,212.4757733817948,218.53386220813096,,,,,,,209.96646913141552,,,233.59102551921583,230.2387164255816,221.98954867581824,217.5181646637192,225.70334622233943,210.0787223569505,197.64060091284188,205.4472080916553,199.86206452433265,212.43737802966567,195.4765066070572,198.6063558469982
2017-11-21 18:46:17.175,197.2844978062302,190.86782355427349,195.0886965010937,198.57763141616613,206.1501167478475,,,,,,,212.73697678868768,217.0504185315293,214.35418369325143,210.2344590521745,205.27985115343975,201.94577655495985,199.16840430111785,200.8070137155508,197.4670424849577,192.08325431388775,186.9844798094425,191.47852618827676,197.1624828895735,201.45527920704177,204.47285559800284,208.24466556977555,213.07329027706336,207.5109775917174,202.0405324982159,198.87770606918747,191.998408653506,194.69734586666607,200.6240984310233,207.50193837711905,209.29789284041647,213.53954696833284,215.66309235505648,208.5628815499696,206.7976779676645,200.019616991076,199.38569686750515,194.59551574113632,191.55449474224204,196.72795796155495,185.9621623621221,185.57411726140805,183.86956684535448,192.3069928867449,200.80114197397947,198.8989316600029
2017-11-28 18:52:24.600,,,,,208.88934982552456,,,,,,,,,,,,,,204.8619187617614,200.76794494218493,199.69071025045088,196.67599082956025,201.76378377745144,,,,,,,,,,,,,215.53072156523396,222.1667596052649,225.25434720154487,223.05884052225304,,,206.61198777969412,199.97800110460528,209.1631956432429,207.5753241998419,201.8096625027728,197.7368820650668,200.38762348966003,207.23798823747265,207.30584961384463,209.3296235512097
2017-12-07 18:46:13.485,190.9982990348481,,,,,,,,,,,,212.99952020466856,207.56893226789532,206.40104441728323,203.6108351834018,200.21747104013505,194.5669114470067,192.16204127559536,190.39483026730167,189.70461006510047,186.7137511888385,193.6850526887168,,,,,,,,,,,,,,,,215.85644394969,,,,198.8639908101829,195.1002066160121,188.49543922679285,186.3268757851067,192.56930334951412,197.80516797263743,196.78806563384347,198.64510717756,208.7606995241325
2017-12-14 18:52:25.824,186.95650338110545,185.46320409712564,188.28262197304127,,,,,,,,,213.01904291348544,212.0744862877196,209.98265239046825,206.3433208764032,198.14927790533736,188.14171054835535,183.95162131446625,182.8668196224237,181.661320138686,181.9217900982964,180.98763948217407,185.28591930495315,188.4063049221191,193.27699938953936,193.52960462691863,195.9123795320257,,,,,,173.91068111718064,,,,,,,,,,,,,,,195.5786042216443,198.89994926788847,198.17155673128065,204.15648071743504
2017-12-23 18:46:16.352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-30 18:52:25.188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-15 18:52:18.414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-24 18:46:02.445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-31 18:52:08.617,149.73181918928995,145.43561167090698,149.6382075033832,151.63871298886497,153.88794212647218,,,,,,,178.4258675773849,170.86241985173154,173.25293606764592,170.39657228061776,171.7622048476328,168.03510888423526,159.3324165516229,154.83531736000356,,159.54406764567253,158.76296758019316,160.11796082395372,157.37501914026677,160.66459959370042,168.62785444040472,,,,,,153.05314707734237,159.19624242716318,,,182.3215025928901,175.22097686757772,179.0842290715102,178.90112892578696,174.82577029336528,,163.4346773595778,165.26363851633425,171.2565337390089,163.6218250223078,157.34644982243196,153.4684205334229,157.09647712942976,,,
2018-02-09 18:45:55.013,,,,,,,,,,,,,,229.03280714847503,,,,,,,198.35607465295624,196.6552395141862,202.09568320549457,207.667787951019,,,,,,,198.66844715039232,202.9746958613636,212.68816412067028,221.1729882345476,,,,,,,,218.3682863822708,216.29758799497293,221.82534574170404,221.9172578363041,,,,,,
2018-02-16 18:52:03.431,,,,180.79358811594,186.69385555152775,,,,,,,205.11656379784736,206.4803533111355,,199.81284065805715,195.79721340474725,191.912864489333,183.55153860169145,184.1318437701772,187.15909238976784,181.0878364902324,173.44896003611262,176.06207455207846,182.9085107776994,185.4470759708771,189.1306097266357,186.4747112194911,182.74304381892156,,,,,,,,,,200.8350824725568,198.97171803428637,196.99081755701536,192.3109172300153,,,,195.18354014777327,187.814983628756,178.97339851454242,184.11313219073315,191.6549288374684,194.868264825456,196.29240625090608
2018-02-25 18:45:48.662,,,,,,,,,,,,241.88636443506596,242.6586792339896,239.2736639542597,236.84328278209227,235.05637968094587,225.32697491996677,216.6390606471383,213.85892838119776,212.6313793227352,211.0331316696454,206.6739215980059,,212.6410978795075,215.78673807286248,220.93452180595537,221.71279682006016,214.95962471791245,214.52576812353928,215.6536147801079,,,,,,,,,,,,,,217.69336067342493,226.86035767031163,228.8583739285919,215.003841351162,211.50460900938668,217.7668004741954,217.4447800045197,221.22018753548227
2018-03-04 18:51:55.837,,,,,184.421389509829,,,,,,,201.33612330943407,199.5122424270716,198.57665119827175,197.47228147681304,192.31680391898144,,188.49063854681975,187.728087379653,184.82236229271643,171.56710653179755,163.38189945511397,161.92431031084536,176.58987430324132,183.7185592291163,187.93162639142184,185.0109638253057,181.63566593575055,,,,,,,,,,,,,,188.90290341805672,192.96374522395016,191.22346621087092,,185.1977345682236,184.0659357410493,185.83233347606424,192.9558050673085,195.31302378339456,197.3371461798405
2018-03-29 18:45:32.788,,174.0040977459856,177.8677771997749,182.1117774021459,189.18965623803007,197.40431267339957,,,,,,213.35523190437323,211.3212991437649,211.8785303231699,203.95909720697708,197.8436605998508,194.79113804849305,188.82863858959325,191.74130190531787,,,,,,,,,,,,,,185.38560542235103,203.41402314980004,212.24795949369968,205.61824412226196,204.16415494462424,209.89969913084343,209.6831152488745,205.9659752919653,199.36927561237383,194.20173705727325,192.7013544960461,192.32226674642223,191.0003448779774,191.0096038319856,193.69863095930063,195.597846128347,201.27721046631396,196.7125680737128,200.52865471974104
2018-04-14 18:45:23.960,,,,,,194.35492867541788,,,,,,,,,,,,,191.82843774426567,189.29228873352324,182.03950447496945,171.90807378665056,173.19949312709673,180.01114119247774,185.35102534554483,187.00701882933032,189.8286110313384,187.32849658992083,183.13165770045475,179.06898583893943,173.36925552446064,166.8044507610438,172.3072597437827,184.01212092031068,,,203.97146319673976,202.8441515539935,201.15067207767424,199.79781565244855,198.64842515560093,195.0548681577337,191.745894186492,186.971639432869,,,,,,,
2018-04-21 18:51:30.534,,,,,,,,,,,,248.38628036481865,243.75057603181156,239.84897795123285,236.0406950645533,233.6866599025612,234.92867335801003,230.51308794680415,232.1551822199468,232.80015120607183,223.08854096699733,212.11835463688544,,,,,,,,222.94287160739023,215.34799967718564,210.4646279349035,218.54058431554117,234.54109732730012,247.2783067673807,252.343095130041,,248.0806380770784,249.10101317378923,,248.9833664691706,,,,,,,229.6089045395943,229.2050898042684,231.4348909925189,234.28658674137324
2018-04-30 18:45:15.022,199.23551554779849,,204.6542803039982,,,,,,,,,214.6208247961505,207.7616247330946,210.64719139767575,206.68354777726952,201.84807335690425,200.7493952142771,200.8286943558032,200.3131834709187,198.61781369945984,193.12065029762448,186.080314713342,186.34730528267912,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-07 18:51:21.600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.7395936529955,,265.7086939523647,256.88803944332443,254.6439892751925,251.9031025440131,248.91459171413672,251.6612061673979,250.08610551383995,238.11193964413243,225.9338248437003,225.7124900837431,226.62395710508235,227.80744929922415,233.2793004219845,237.2139990835894
2018-05-16 18:45:04.534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-01 18:44:51.919,217.1332538216488,215.13795786237296,216.9925148658028,,,,,,,,,,,,228.3878792830755,227.28251983167064,229.0240331115504,226.89965919225776,227.84649631329285,229.81756953400696,223.25959354455316,215.0722471996132,212.1556266738712,212.59965829672075,217.86165583079355,217.1508061728176,221.5071286994238,223.5841788878984,221.95708904061945,220.7128778888124,213.868915943732,208.11118122353645,,228.86370980473927,,,,,,,,,,,227.8749935053145,221.32983583121728,218.07309317202663,216.03229945020183,218.89313109990124,222.5776632852515,
2018-06-08 18:51:04.271,,,212.9954299564833,214.2554579450078,,,,,,,,,,,,,,,,227.9726172820169,222.7996590376481,212.63295943691472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-17 18:44:59.906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-24 18:51:15.194,,,,,,,,,,,,,,,228.6560114068097,234.4357564271641,236.68176498798323,228.1138642582521,227.0754330599559,224.6054412762361,224.8537510332109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-03 18:45:09.411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-10 18:51:23.657,203.82032405227693,202.81604512642485,203.82539805231227,212.96770692783565,220.63131048444563,,,,,,,223.1381977221127,220.29304256626105,223.83397780857192,226.5172449604065,231.3234698204764,235.03862058815824,236.30525779689816,237.61877476834616,239.7606164673391,234.4873244656816,229.12750920557903,224.6205529458815,219.1132972945602,208.69106193421035,207.0217494013991,207.57550532407456,210.83153246451604,207.02491031374385,,,,,,,,,,,,,,,,,,,,,,
2018-07-19 18:45:16.612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-26 18:51:29.872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-04 18:45:24.784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-11 18:51:39.620,,,,,,,,,,,,230.57039474330625,229.1900148793405,225.29281976647985,223.6003259861923,223.36753403169905,222.8267521275808,,,,,,,,,,,,,,,,,,210.1997847925287,216.06728033767365,219.53192684462408,224.21411259608436,,,,,,,,,,,,199.23533409528716,201.38014678304023
2018-08-20 18:45:33.316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-27 18:51:47.187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-05 18:45:39.495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-12 18:51:52.311,,,,,,,,,,,,,,,,,,,,,228.9258918841312,223.69846322020243,223.80748678509983,222.00103813387935,216.83957713980124,215.50550148901957,211.58009162899944,209.34526835403,213.4853490766892,219.28048587390816,214.62739952677805,203.26905160825308,201.8744125692845,209.46818272808343,217.85565018398995,224.78926817841688,229.33413231634745,230.70566595063843,223.11732389340088,221.39469157517087,218.9322760682676,216.3616305134676,214.31451539792067,214.67045018590667,212.57003741065168,211.10140928600185,209.7840177986116,208.39077044396387,207.6266945726005,202.0415025733884,206.74301745694845
2018-09-21 18:45:43.801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-28 18:51:58.557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-07 18:45:52.099,,,,203.3689911889253,212.0413389301948,,,,,,,,,,,,,,,,,,204.4627570527619,200.7100365480888,201.4247172708092,207.16000957009695,205.559270567066,203.99913951437452,,,,,,,,,,,,204.82836228167048,205.2616763021753,201.97638979850703,201.72127213449068,200.6200331226253,202.42162914036865,202.38451160222215,200.5581287609849,197.2479814268196,197.75396371629373,195.84265197476304,204.12840745295392
2018-10-14 18:52:05.729,,,,,,,,,,,,237.0843380696226,240.7671134389265,,,230.597870317188,,,,228.9893206093068,,228.13176347485253,226.627994956898,219.92281278244013,220.8582231391777,225.09125164610697,228.0554096200177,220.5223550053455,222.25345580831615,227.067253250346,230.39740061161496,225.7688851400992,,,,,,,,,,,215.71773107073045,216.22788140334853,,,,,,,
2018-10-23 18:45:57.733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-30 18:52:10.148,199.1882289522759,201.21487050529325,211.62527133023303,221.84842245566267,233.5125881796439,,,,,,,,,230.34609348607003,222.61000991620352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-08 18:46:00.627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.6114150840876,,217.70298276594343,212.327508375366,204.5706140991909,204.1757381472204,213.01543086252175,214.7360022082728,215.6506614836717,216.0752137720152,215.5527906766211,215.89936674792293,,,,,,,,,,,
2018-11-15 18:52:11.759,,,,237.29103162577837,244.50003164261665,,,,,,,242.11027002335447,241.9156528087248,239.11040925217864,233.38347309893152,231.49308074758287,231.11957228705236,228.48976644689856,227.41696136095584,230.4619083059185,231.16822235147856,225.4432390940165,223.3634402563609,220.05314063624772,227.33532145431025,,,,216.6004416760899,224.1755186764561,229.26995864186745,227.9844473537452,,,,,,,,,227.5422161953077,223.89832455429604,217.3124628151656,215.57501673731588,220.23179968827745,217.2002156260477,210.27817808994024,206.86053618380564,205.7440882015104,204.9219786713605,204.1644057659884
2018-11-24 18:46:00.552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.45215000267515,,,,,,,
2018-12-01 18:52:10.387,,,,,,,,,,,,216.9170624846049,211.8755743457169,211.1612744015639,208.6268358679616,197.53374115025787,200.457746328182,195.7132640101097,196.5946451402048,192.72429095457045,192.4344725234887,183.84523995521863,178.24583968585122,187.668145648047,196.5642791022612,197.7006522844298,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-10 18:45:57.533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-17 18:52:07.894,151.22542366849387,150.22636731531375,156.9472587256055,162.37871616423394,166.1224437254871,,,,,,,176.9231974372857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-26 18:45:57.384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.90763016064005,179.6070945844682,175.6510330890283,174.56150381889574,176.3239302124279,182.2625992174324,187.0438994861044,187.63928190699045,190.3876408978867,198.7025030670509
2019-01-02 18:52:07.787,177.33886110719016,176.60499127430433,182.72456520770425,188.99123680131407,194.45361579640303,196.57746656335124,,,,,,,,,,,,,181.25867896386205,181.6891601201671,180.6080104565105,175.15312029540817,,,,,,,,,,171.76720404577446,178.38330954697372,186.0736106391672,191.8013206003569,193.3826054467741,,,,,,,,,,,,,191.71862167615623,195.4772095076075,203.8476133278619
2019-01-11 18:45:55.657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-27 18:45:51.704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-19 18:51:59.120,158.99287856668224,158.64645261287868,165.40635103774267,173.69595296855204,181.8710973744292,,,,,,,,,,,,,,,,,,,,,173.55457193297724,,,,,,158.9603855845089,165.75681388569086,173.01859262851076,173.43602240509318,174.54179941362275,174.7505007661374,177.15365093083315,173.03567705492443,169.56926571198034,,167.9121713778422,172.7486063957223,178.34652876750116,,,,176.21974842577345,181.51970768308124,186.3878793420201,185.36004840257448
2019-02-28 18:45:45.837,,,,,,,,,,,,225.19593005641303,218.65501734167532,212.47832752235504,203.97443975077692,203.4410643487736,203.98856495655212,200.4596319081308,199.59333300035505,,,,,,,,,,,,,,,,,,,,,186.18919538646,,,,,,,,,,,
